# [2025-01-05 13:17:56,684] INFO: Loading Hamiltonian from saved file
# [2025-01-05 13:17:58,519] INFO: Setting up the training loop
# [2025-01-05 13:17:59,715] INFO: Initializing parameters and states
# [2025-01-05 13:18:08,658] INFO: Burning in the sampler for 100 steps
# [2025-01-05 13:18:16,549] INFO: Start training
# HF energy from loaded: -108.86681062198419
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
1369	-109.2410	-109.2410	-75.8918	0.6947	78.5449	0.7192	2.4e-04	0.5511
1370	-109.2300	-109.2300	-75.6533	0.6926	78.7600	0.7213	2.4e-04	0.5501
1371	-109.2268	-109.2268	-76.3409	0.6989	78.0921	0.7151	2.4e-04	0.5494
1372	-109.2495	-109.2495	-77.4455	0.7089	77.0264	0.7053	2.4e-04	0.5505
1373	-109.2354	-109.2354	-76.6672	0.7019	77.7938	0.7123	2.4e-04	0.5505
1374	-109.2342	-109.2343	-75.5914	0.6920	78.8132	0.7217	2.4e-04	0.5506
1375	-109.2494	-109.2494	-75.8908	0.6947	78.5625	0.7193	2.4e-04	0.5500
1376	-109.2322	-109.2322	-77.0128	0.7050	77.4348	0.7091	2.4e-04	0.5513
1377	-109.2273	-109.2273	-76.2955	0.6985	78.1430	0.7156	2.4e-04	0.5510
1378	-109.2530	-109.2531	-75.6271	0.6922	78.8297	0.7217	2.4e-04	0.5514
1379	-109.2234	-109.2234	-76.7450	0.7026	77.6816	0.7114	2.4e-04	0.5504
1380	-109.2460	-109.2460	-77.3216	0.7078	77.1362	0.7064	2.4e-04	0.5515
1381	-109.2288	-109.2288	-76.8815	0.7039	77.5659	0.7103	2.4e-04	0.5517
1382	-109.2324	-109.2324	-77.1299	0.7061	77.3220	0.7081	2.3e-04	0.5510
1383	-109.2447	-109.2447	-75.9571	0.6953	78.4686	0.7185	2.3e-04	0.5504
1384	-109.2244	-109.2244	-76.9084	0.7041	77.5341	0.7100	2.3e-04	0.5482
1385	-109.2293	-109.2293	-76.3836	0.6993	78.0563	0.7148	2.3e-04	0.5503
1386	-109.2252	-109.2252	-76.4683	0.7001	77.9705	0.7140	2.3e-04	0.5519
1387	-109.2382	-109.2382	-76.8010	0.7031	77.6581	0.7111	2.3e-04	0.5510
1388	-109.2335	-109.2336	-75.4205	0.6905	78.9598	0.7231	2.3e-04	0.5502
1389	-109.2310	-109.2310	-76.1520	0.6972	78.2788	0.7168	2.3e-04	0.5523
1390	-109.2290	-109.2290	-76.3466	0.6990	78.0986	0.7151	2.3e-04	0.5507
1391	-109.2486	-109.2486	-76.3912	0.6992	78.0700	0.7149	2.3e-04	0.5508
1392	-109.2449	-109.2449	-75.9968	0.6957	78.4530	0.7184	2.3e-04	0.5508
1393	-109.2438	-109.2438	-76.0353	0.6960	78.4171	0.7180	2.3e-04	0.5530
1394	-109.2321	-109.2321	-76.3391	0.6989	78.0978	0.7152	2.3e-04	0.5500
1395	-109.2225	-109.2225	-76.9235	0.7043	77.5189	0.7099	2.3e-04	0.5501
1396	-109.2435	-109.2435	-76.4080	0.6994	78.0183	0.7144	2.3e-04	0.5500
1397	-109.2417	-109.2417	-76.5281	0.7005	77.9406	0.7136	2.3e-04	0.5517
1398	-109.2345	-109.2346	-75.7595	0.6935	78.6356	0.7202	2.3e-04	0.5503
1399	-109.2394	-109.2394	-77.2820	0.7075	77.1736	0.7067	2.3e-04	0.5529
1400	-109.2214	-109.2214	-76.7380	0.7026	77.7013	0.7116	2.3e-04	0.5527
1401	-109.2402	-109.2402	-76.6623	0.7018	77.8041	0.7124	2.3e-04	0.5480
1402	-109.2376	-109.2376	-77.5286	0.7097	76.9279	0.7045	2.3e-04	0.5502
1403	-109.2376	-109.2376	-77.0529	0.7054	77.3948	0.7087	2.3e-04	0.5515
1404	-109.2488	-109.2488	-76.9095	0.7040	77.5602	0.7102	2.3e-04	0.5511
1405	-109.2427	-109.2427	-77.2412	0.7071	77.2274	0.7071	2.3e-04	0.5510
1406	-109.2314	-109.2314	-77.2758	0.7074	77.1774	0.7068	2.3e-04	0.5502
1407	-109.2317	-109.2317	-78.0681	0.7147	76.3820	0.6994	2.3e-04	0.5501
1408	-109.2458	-109.2458	-78.1736	0.7156	76.2792	0.6985	2.3e-04	0.5506
1409	-109.2507	-109.2507	-77.5923	0.7102	76.8680	0.7039	2.3e-04	0.5501
1410	-109.2570	-109.2570	-77.5884	0.7101	76.8721	0.7039	2.3e-04	0.5504
1411	-109.2354	-109.2354	-78.2040	0.7159	76.2242	0.6980	2.3e-04	0.5500
1412	-109.2345	-109.2345	-77.9044	0.7132	76.5474	0.7010	2.3e-04	0.5499
1413	-109.2545	-109.2545	-78.2978	0.7167	76.1509	0.6973	2.3e-04	0.5507
1414	-109.2561	-109.2561	-77.5329	0.7096	76.9421	0.7045	2.3e-04	0.5494
1415	-109.2480	-109.2480	-76.4298	0.6996	78.0216	0.7144	2.3e-04	0.5506
1416	-109.2386	-109.2386	-77.1430	0.7062	77.3087	0.7080	2.3e-04	0.5521
1417	-109.2371	-109.2371	-77.5116	0.7096	76.9419	0.7046	2.3e-04	0.5519
1418	-109.2364	-109.2364	-77.3573	0.7082	77.1012	0.7060	2.3e-04	0.5501
1419	-109.2192	-109.2192	-76.3110	0.6987	78.1092	0.7154	2.3e-04	0.5493
1420	-109.2271	-109.2271	-77.9467	0.7136	76.4875	0.7005	2.3e-04	0.5505
1421	-109.2339	-109.2339	-77.3840	0.7084	77.0731	0.7057	2.3e-04	0.5518
1422	-109.2422	-109.2422	-78.0693	0.7146	76.3926	0.6995	2.3e-04	0.5509
1423	-109.2379	-109.2379	-77.4800	0.7093	76.9360	0.7046	2.3e-04	0.5500
1424	-109.2453	-109.2453	-76.8618	0.7036	77.6039	0.7106	2.3e-04	0.5493
1425	-109.2518	-109.2518	-77.3412	0.7079	77.1356	0.7063	2.3e-04	0.5492
1426	-109.2380	-109.2380	-76.5474	0.7007	77.9030	0.7134	2.3e-04	0.5511
1427	-109.2323	-109.2323	-77.8202	0.7124	76.6321	0.7017	2.3e-04	0.5517
1428	-109.2337	-109.2337	-77.3718	0.7083	77.0709	0.7058	2.3e-04	0.5502
1429	-109.2448	-109.2448	-77.8003	0.7122	76.6638	0.7020	2.3e-04	0.5508
1430	-109.2157	-109.2157	-77.4646	0.7093	76.9393	0.7046	2.3e-04	0.5525
1431	-109.2441	-109.2441	-76.6660	0.7018	77.7984	0.7124	2.3e-04	0.5527
1432	-109.2466	-109.2466	-78.0099	0.7141	76.4540	0.7000	2.3e-04	0.5505
1433	-109.2400	-109.2400	-77.2463	0.7071	77.1992	0.7069	2.3e-04	0.5496
1434	-109.2428	-109.2428	-77.8573	0.7127	76.6050	0.7015	2.3e-04	0.5512
1435	-109.2335	-109.2335	-78.3609	0.7174	76.0785	0.6967	2.3e-04	0.5506
1436	-109.2311	-109.2311	-76.9773	0.7047	77.4690	0.7094	2.3e-04	0.5512
1437	-109.2418	-109.2418	-77.4024	0.7085	77.0409	0.7055	2.3e-04	0.5509
1438	-109.2299	-109.2299	-77.3412	0.7081	77.1003	0.7061	2.3e-04	0.5523
1439	-109.2559	-109.2559	-77.2573	0.7071	77.2070	0.7069	2.3e-04	0.5532
1440	-109.2358	-109.2358	-77.9856	0.7139	76.4686	0.7002	2.3e-04	0.5502
1441	-109.2197	-109.2197	-77.7613	0.7120	76.6730	0.7022	2.3e-04	0.5506
1442	-109.2199	-109.2199	-78.1406	0.7154	76.2679	0.6986	2.3e-04	0.5516
1443	-109.2263	-109.2263	-77.1492	0.7063	77.2949	0.7078	2.3e-04	0.5505
1444	-109.2323	-109.2323	-76.6288	0.7015	77.8058	0.7126	2.3e-04	0.5509
1445	-109.2497	-109.2497	-76.9597	0.7044	77.5076	0.7098	2.3e-04	0.5520
1446	-109.2332	-109.2332	-78.0548	0.7146	76.3874	0.6995	2.3e-04	0.5516
1447	-109.2365	-109.2365	-77.2970	0.7076	77.1495	0.7065	2.3e-04	0.5502
1448	-109.2212	-109.2212	-77.2138	0.7069	77.2307	0.7072	2.3e-04	0.5503
1449	-109.2551	-109.2551	-77.8443	0.7125	76.6267	0.7016	2.3e-04	0.5488
1450	-109.2331	-109.2331	-77.5357	0.7098	76.9184	0.7044	2.3e-04	0.5501
1451	-109.2376	-109.2376	-77.6207	0.7106	76.8347	0.7036	2.3e-04	0.5499
1452	-109.2436	-109.2436	-77.1179	0.7059	77.3499	0.7083	2.3e-04	0.5511
1453	-109.2409	-109.2409	-77.3209	0.7078	77.1157	0.7061	2.3e-04	0.5517
1454	-109.2321	-109.2321	-77.9349	0.7135	76.4982	0.7006	2.3e-04	0.5512
1455	-109.2419	-109.2419	-77.5950	0.7103	76.8494	0.7037	2.3e-04	0.5508
1456	-109.2246	-109.2246	-77.2074	0.7069	77.2110	0.7070	2.3e-04	0.5497
1457	-109.2311	-109.2311	-77.3682	0.7083	77.0804	0.7059	2.3e-04	0.5517
1458	-109.2464	-109.2464	-77.7341	0.7115	76.7120	0.7025	2.3e-04	0.5508
1459	-109.2400	-109.2400	-76.7296	0.7024	77.6972	0.7115	2.3e-04	0.5501
1460	-109.2433	-109.2433	-77.0538	0.7053	77.4110	0.7089	2.3e-04	0.5507
1461	-109.2508	-109.2508	-76.8000	0.7030	77.6080	0.7106	2.3e-04	0.5524
1462	-109.2225	-109.2225	-77.1485	0.7063	77.2891	0.7078	2.3e-04	0.5506
1463	-109.2468	-109.2468	-77.5924	0.7102	76.8877	0.7039	2.3e-04	0.5508
1464	-109.2361	-109.2361	-77.1404	0.7062	77.3100	0.7080	2.3e-04	0.5521
1465	-109.2486	-109.2486	-77.1574	0.7063	77.3037	0.7078	2.3e-04	0.5506
1466	-109.2383	-109.2383	-77.7023	0.7113	76.7176	0.7026	2.3e-04	0.5521
1467	-109.2304	-109.2304	-77.7502	0.7118	76.6982	0.7023	2.3e-04	0.5505
1468	-109.2312	-109.2312	-77.1469	0.7063	77.2919	0.7079	2.3e-04	0.5499
1469	-109.2317	-109.2317	-77.3681	0.7083	77.0784	0.7059	2.3e-04	0.5497
1470	-109.2427	-109.2427	-77.3077	0.7077	77.1551	0.7065	2.3e-04	0.5511
1471	-109.2539	-109.2539	-77.3953	0.7084	77.0697	0.7058	2.3e-04	0.5524
1472	-109.2331	-109.2331	-77.6585	0.7109	76.7983	0.7032	2.3e-04	0.5510
1473	-109.2205	-109.2205	-77.7239	0.7116	76.6809	0.7024	2.3e-04	0.5506
1474	-109.2194	-109.2194	-77.1895	0.7067	77.2569	0.7075	2.3e-04	0.5506
1475	-109.2383	-109.2383	-77.0621	0.7054	77.3991	0.7088	2.3e-04	0.5506
1476	-109.2343	-109.2343	-77.5437	0.7099	76.8990	0.7043	2.3e-04	0.5488
1477	-109.2277	-109.2277	-77.3791	0.7084	77.0593	0.7058	2.3e-04	0.5507
1478	-109.2284	-109.2284	-77.1043	0.7059	77.3040	0.7079	2.3e-04	0.5497
1479	-109.2466	-109.2466	-76.9922	0.7048	77.4718	0.7094	2.3e-04	0.5521
1480	-109.2314	-109.2314	-77.7168	0.7115	76.7102	0.7026	2.3e-04	0.5514
1481	-109.2290	-109.2290	-76.9883	0.7048	77.4461	0.7092	2.3e-04	0.5495
1482	-109.2305	-109.2305	-76.8472	0.7035	77.5994	0.7107	2.3e-04	0.5517
1483	-109.2247	-109.2247	-76.9404	0.7044	77.4820	0.7097	2.3e-04	0.5525
1484	-109.2441	-109.2441	-76.9910	0.7048	77.4737	0.7094	2.3e-04	0.5518
1485	-109.2434	-109.2434	-77.6828	0.7111	76.7718	0.7031	2.3e-04	0.5510
1486	-109.2460	-109.2460	-76.7962	0.7030	77.6720	0.7112	2.3e-04	0.5500
1487	-109.2379	-109.2379	-77.5154	0.7096	76.8989	0.7043	2.3e-04	0.5513
1488	-109.2383	-109.2384	-75.2918	0.6892	79.1120	0.7245	2.3e-04	0.5508
1489	-109.2529	-109.2530	-75.6162	0.6921	78.8211	0.7217	2.3e-04	0.5489
1490	-109.2252	-109.2252	-76.5690	0.7010	77.8655	0.7131	2.3e-04	0.5523
1491	-109.2427	-109.2427	-76.3975	0.6993	78.0528	0.7148	2.3e-04	0.5507
1492	-109.2249	-109.2249	-77.8435	0.7127	76.5860	0.7014	2.3e-04	0.5507
1493	-109.2329	-109.2329	-76.8085	0.7032	77.6394	0.7110	2.3e-04	0.5500
1494	-109.2366	-109.2366	-76.1948	0.6975	78.2506	0.7165	2.3e-04	0.5508
1495	-109.2255	-109.2255	-76.4511	0.6999	77.9770	0.7141	2.3e-04	0.5519
1496	-109.2335	-109.2335	-76.1346	0.6970	78.2494	0.7167	2.3e-04	0.5511
1497	-109.2418	-109.2418	-76.0999	0.6966	78.3141	0.7171	2.3e-04	0.5503
1498	-109.2636	-109.2636	-76.1885	0.6973	78.2849	0.7168	2.3e-04	0.5507
1499	-109.2359	-109.2359	-75.9751	0.6955	78.4594	0.7185	2.3e-04	0.5514
1500	-109.2399	-109.2400	-75.7811	0.6937	78.6489	0.7202	2.3e-04	0.5518
1501	-109.2428	-109.2428	-76.9279	0.7042	77.5219	0.7099	2.3e-04	0.5488
1502	-109.2336	-109.2336	-76.4868	0.7002	77.9615	0.7139	2.3e-04	0.5518
1503	-109.2316	-109.2316	-76.0990	0.6967	78.3470	0.7174	2.3e-04	0.5531
1504	-109.2213	-109.2213	-75.6264	0.6924	78.7775	0.7215	2.3e-04	0.5513
1505	-109.2212	-109.2213	-75.4237	0.6906	78.9631	0.7232	2.3e-04	0.5503
1506	-109.2357	-109.2357	-76.5138	0.7004	77.9371	0.7137	2.3e-04	0.5513
1507	-109.2474	-109.2475	-75.4183	0.6903	79.0019	0.7234	2.3e-04	0.5515
1508	-109.2275	-109.2275	-76.9109	0.7041	77.5387	0.7100	2.3e-04	0.5515
1509	-109.2481	-109.2481	-76.3971	0.6993	78.0650	0.7148	2.3e-04	0.5527
1510	-109.2231	-109.2231	-76.9813	0.7048	77.4543	0.7094	2.3e-04	0.5496
1511	-109.2280	-109.2280	-76.4950	0.7003	77.9408	0.7137	2.3e-04	0.5502
1512	-109.2411	-109.2411	-76.2999	0.6985	78.1415	0.7156	2.3e-04	0.5489
1513	-109.2237	-109.2237	-76.8611	0.7037	77.5470	0.7102	2.3e-04	0.5501
1514	-109.2287	-109.2287	-76.9282	0.7043	77.5154	0.7099	2.3e-04	0.5513
1515	-109.2528	-109.2528	-76.5774	0.7009	77.8410	0.7128	2.3e-04	0.5516
1516	-109.2390	-109.2390	-76.1899	0.6975	78.2556	0.7166	2.3e-04	0.5521
1517	-109.2263	-109.2263	-76.9919	0.7049	77.4493	0.7093	2.3e-04	0.5526
1518	-109.2329	-109.2329	-77.2669	0.7074	77.1512	0.7066	2.3e-04	0.5511
1519	-109.2408	-109.2408	-77.3602	0.7082	77.0993	0.7060	2.3e-04	0.5506
1520	-109.2467	-109.2467	-76.9314	0.7042	77.5323	0.7100	2.3e-04	0.5519
1521	-109.2351	-109.2351	-77.2123	0.7068	77.2324	0.7073	2.3e-04	0.5509
1522	-109.2351	-109.2351	-77.1250	0.7060	77.3173	0.7081	2.3e-04	0.5519
1523	-109.2446	-109.2446	-75.9938	0.6956	78.4574	0.7184	2.3e-04	0.5517
1524	-109.2500	-109.2500	-77.1318	0.7060	77.3117	0.7080	2.3e-04	0.5527
1525	-109.2409	-109.2409	-77.6404	0.7107	76.8249	0.7035	2.3e-04	0.5510
1526	-109.2428	-109.2428	-78.3607	0.7173	76.0832	0.6968	2.3e-04	0.5501
1527	-109.2464	-109.2464	-76.5864	0.7010	77.8737	0.7131	2.3e-04	0.5515
1528	-109.2435	-109.2435	-75.8477	0.6943	78.5881	0.7197	2.3e-04	0.5511
1529	-109.2447	-109.2447	-76.3898	0.6993	78.0558	0.7149	2.3e-04	0.5494
1530	-109.2332	-109.2332	-77.1333	0.7061	77.3190	0.7081	2.3e-04	0.5504
1531	-109.2270	-109.2270	-76.4099	0.6996	78.0105	0.7145	2.3e-04	0.5506
1532	-109.2528	-109.2528	-76.9968	0.7048	77.4457	0.7092	2.3e-04	0.5500
1533	-109.2417	-109.2417	-77.4109	0.7086	77.0419	0.7056	2.3e-04	0.5504
1534	-109.2374	-109.2374	-76.8136	0.7032	77.6536	0.7110	2.3e-04	0.5496
1535	-109.2262	-109.2262	-76.5818	0.7011	77.8592	0.7130	2.3e-04	0.5499
1536	-109.2455	-109.2455	-76.3714	0.6991	78.0773	0.7150	2.3e-04	0.5511
1537	-109.2286	-109.2286	-76.7675	0.7028	77.6784	0.7114	2.3e-04	0.5515
1538	-109.2205	-109.2207	-75.2396	0.6889	79.1463	0.7249	2.3e-04	0.5503
1539	-109.2290	-109.2290	-77.0044	0.7050	77.4298	0.7091	2.3e-04	0.5513
1540	-109.2380	-109.2380	-76.6524	0.7017	77.7681	0.7122	2.3e-04	0.5509
1541	-109.2309	-109.2309	-77.0648	0.7055	77.3700	0.7086	2.3e-04	0.5515
1542	-109.2303	-109.2303	-76.6740	0.7019	77.7541	0.7122	2.3e-04	0.5506
1543	-109.2401	-109.2402	-76.1222	0.6968	78.3205	0.7172	2.3e-04	0.5511
1544	-109.2371	-109.2371	-77.5037	0.7095	76.9496	0.7047	2.3e-04	0.5501
1545	-109.2461	-109.2461	-77.6291	0.7106	76.8071	0.7034	2.3e-04	0.5497
1546	-109.2394	-109.2394	-77.4010	0.7085	77.0553	0.7056	2.3e-04	0.5504
1547	-109.2382	-109.2382	-76.4950	0.7003	77.9523	0.7139	2.3e-04	0.5533
1548	-109.2376	-109.2376	-77.0747	0.7056	77.3862	0.7086	2.3e-04	0.5494
1549	-109.2351	-109.2351	-76.3934	0.6993	78.0526	0.7148	2.3e-04	0.5500
1550	-109.2347	-109.2347	-77.1434	0.7062	77.2830	0.7077	2.3e-04	0.5498
1551	-109.2310	-109.2311	-75.8526	0.6944	78.5885	0.7196	2.3e-04	0.5510
1552	-109.2487	-109.2487	-77.0407	0.7052	77.4176	0.7089	2.3e-04	0.5509
1553	-109.2493	-109.2493	-76.5524	0.7007	77.9027	0.7133	2.3e-04	0.5501
1554	-109.2474	-109.2474	-77.2252	0.7069	77.2171	0.7071	2.3e-04	0.5513
1555	-109.2379	-109.2379	-77.7057	0.7113	76.7456	0.7028	2.3e-04	0.5524
1556	-109.2393	-109.2393	-77.3023	0.7076	77.1575	0.7065	2.3e-04	0.5498
1557	-109.2319	-109.2319	-77.4103	0.7087	77.0260	0.7054	2.3e-04	0.5502
1558	-109.2222	-109.2222	-76.6059	0.7014	77.8195	0.7127	2.3e-04	0.5503
1559	-109.2371	-109.2371	-78.0517	0.7145	76.3942	0.6996	2.3e-04	0.5493
1560	-109.2298	-109.2298	-77.5857	0.7103	76.8584	0.7039	2.3e-04	0.5505
1561	-109.2319	-109.2319	-77.4244	0.7088	77.0107	0.7052	2.3e-04	0.5506
1562	-109.2503	-109.2503	-76.8335	0.7033	77.5822	0.7104	2.3e-04	0.5525
1563	-109.2420	-109.2420	-77.5391	0.7098	76.9283	0.7043	2.3e-04	0.5511
1564	-109.2508	-109.2508	-77.2753	0.7073	77.1833	0.7067	2.3e-04	0.5486
1565	-109.2614	-109.2614	-78.1280	0.7151	76.3455	0.6991	2.3e-04	0.5516
1566	-109.2294	-109.2294	-77.6067	0.7105	76.8397	0.7037	2.3e-04	0.5519
1567	-109.2366	-109.2366	-77.1145	0.7059	77.3478	0.7083	2.3e-04	0.5515
1568	-109.2335	-109.2335	-77.6749	0.7111	76.7727	0.7031	2.3e-04	0.5528
1569	-109.2366	-109.2367	-76.1699	0.6973	78.2705	0.7167	2.3e-04	0.5498
1570	-109.2173	-109.2173	-77.4362	0.7090	76.9936	0.7052	2.3e-04	0.5501
1571	-109.2060	-109.2060	-77.3715	0.7085	77.0469	0.7057	2.3e-04	0.5507
1572	-109.2346	-109.2346	-78.3009	0.7168	76.1227	0.6971	2.3e-04	0.5499
1573	-109.2441	-109.2441	-78.1922	0.7158	76.2270	0.6981	2.3e-04	0.5517
1574	-109.2466	-109.2466	-77.6700	0.7110	76.7920	0.7031	2.3e-04	0.5503
1575	-109.2420	-109.2420	-77.8477	0.7126	76.6141	0.7015	2.3e-04	0.5491
1576	-109.2302	-109.2302	-77.7532	0.7118	76.6925	0.7023	2.3e-04	0.5514
1577	-109.2496	-109.2496	-77.8570	0.7127	76.6128	0.7015	2.3e-04	0.5516
1578	-109.2388	-109.2388	-78.3135	0.7169	76.1408	0.6972	2.3e-04	0.5499
1579	-109.2355	-109.2355	-77.1162	0.7060	77.3270	0.7082	2.3e-04	0.5498
1580	-109.2119	-109.2119	-77.6790	0.7113	76.7408	0.7029	2.3e-04	0.5494
1581	-109.2342	-109.2342	-77.4540	0.7091	77.0035	0.7050	2.3e-04	0.5510
1582	-109.2376	-109.2376	-76.4504	0.6999	77.9942	0.7143	2.3e-04	0.5512
1583	-109.2357	-109.2357	-77.6301	0.7107	76.8406	0.7035	2.3e-04	0.5525
1584	-109.2507	-109.2507	-78.0724	0.7146	76.3990	0.6995	2.3e-04	0.5504
1585	-109.2295	-109.2295	-77.5851	0.7103	76.8665	0.7039	2.3e-04	0.5504
1586	-109.2271	-109.2271	-77.9494	0.7136	76.4938	0.7005	2.3e-04	0.5508
1587	-109.2362	-109.2362	-78.4604	0.7183	75.9724	0.6956	2.3e-04	0.5491
1588	-109.2385	-109.2385	-77.6883	0.7112	76.7646	0.7030	2.3e-04	0.5499
1589	-109.2421	-109.2421	-77.8914	0.7130	76.5650	0.7011	2.3e-04	0.5509
1590	-109.2254	-109.2254	-78.2399	0.7163	76.1771	0.6977	2.3e-04	0.5508
1591	-109.2450	-109.2450	-78.1379	0.7153	76.3215	0.6989	2.3e-04	0.5508
1592	-109.2405	-109.2405	-78.1210	0.7151	76.3257	0.6990	2.3e-04	0.5520
1593	-109.2113	-109.2113	-78.5146	0.7189	75.8590	0.6947	2.3e-04	0.5516
1594	-109.2436	-109.2436	-79.3650	0.7265	75.0270	0.6871	2.3e-04	0.5523
1595	-109.2561	-109.2561	-78.4111	0.7177	76.0083	0.6959	2.3e-04	0.5507
1596	-109.2464	-109.2464	-78.5478	0.7190	75.8824	0.6950	2.3e-04	0.5499
1597	-109.2374	-109.2374	-78.4099	0.7178	76.0282	0.6962	2.3e-04	0.5493
1598	-109.2522	-109.2522	-78.9957	0.7231	75.4273	0.6906	2.3e-04	0.5501
1599	-109.2309	-109.2309	-78.9205	0.7225	75.4972	0.6913	2.3e-04	0.5507
1600	-109.2350	-109.2350	-79.3763	0.7267	74.9992	0.6868	2.3e-04	0.5499
1601	-109.2432	-109.2432	-79.1517	0.7245	75.2570	0.6892	2.3e-04	0.5478
1602	-109.2508	-109.2508	-79.4457	0.7272	74.9695	0.6864	2.3e-04	0.5508
1603	-109.2383	-109.2383	-77.8523	0.7127	76.5730	0.7013	2.3e-04	0.5519
1604	-109.2472	-109.2472	-78.7168	0.7205	75.7252	0.6934	2.3e-04	0.5518
1605	-109.2260	-109.2260	-78.5774	0.7194	75.8350	0.6946	2.3e-04	0.5514
1606	-109.2355	-109.2355	-78.7665	0.7211	75.6605	0.6928	2.3e-04	0.5515
1607	-109.2437	-109.2437	-78.2025	0.7159	76.2619	0.6983	2.3e-04	0.5523
1608	-109.2537	-109.2537	-79.2023	0.7249	75.1662	0.6883	2.3e-04	0.5499
1609	-109.2189	-109.2189	-78.0944	0.7150	76.3430	0.6991	2.3e-04	0.5500
1610	-109.2450	-109.2450	-79.1783	0.7248	75.2320	0.6890	2.3e-04	0.5512
1611	-109.2059	-109.2059	-79.5611	0.7285	74.7696	0.6848	2.3e-04	0.5510
1612	-109.2442	-109.2442	-79.2894	0.7258	75.1052	0.6878	2.3e-04	0.5504
1613	-109.2391	-109.2391	-78.6207	0.7197	75.8080	0.6943	2.3e-04	0.5499
1614	-109.2346	-109.2346	-79.2568	0.7256	75.1463	0.6881	2.3e-04	0.5522
1615	-109.2548	-109.2548	-79.5900	0.7285	74.8053	0.6849	2.3e-04	0.5518
1616	-109.2311	-109.2311	-78.9215	0.7225	75.4908	0.6913	2.3e-04	0.5516
1617	-109.2439	-109.2439	-79.0244	0.7234	75.3967	0.6904	2.3e-04	0.5501
1618	-109.2448	-109.2448	-79.8454	0.7309	74.5200	0.6825	2.3e-04	0.5504
1619	-109.2155	-109.2155	-79.8436	0.7311	74.5010	0.6823	2.3e-04	0.5501
1620	-109.2362	-109.2362	-78.6583	0.7201	75.7603	0.6938	2.3e-04	0.5497
1621	-109.2294	-109.2294	-78.7895	0.7213	75.6333	0.6926	2.3e-04	0.5500
1622	-109.2275	-109.2275	-78.4791	0.7185	75.9474	0.6955	2.3e-04	0.5502
1623	-109.2487	-109.2487	-79.3183	0.7260	75.0917	0.6876	2.3e-04	0.5518
1624	-109.2514	-109.2514	-79.8760	0.7311	74.4869	0.6820	2.3e-04	0.5505
1625	-109.2144	-109.2144	-79.3940	0.7270	74.9783	0.6867	2.3e-04	0.5517
1626	-109.2269	-109.2269	-80.4113	0.7362	73.9037	0.6768	2.3e-04	0.5530
1627	-109.2520	-109.2520	-80.2488	0.7345	74.1087	0.6786	2.3e-04	0.5516
1628	-109.2441	-109.2441	-79.3814	0.7266	75.0136	0.6869	2.3e-04	0.5497
1629	-109.2533	-109.2533	-78.9915	0.7230	75.4349	0.6908	2.3e-04	0.5498
1630	-109.2305	-109.2305	-79.1385	0.7245	75.2727	0.6893	2.3e-04	0.5514
1631	-109.2354	-109.2354	-79.2020	0.7251	75.2082	0.6887	2.3e-04	0.5516
1632	-109.2387	-109.2387	-78.7778	0.7212	75.6523	0.6927	2.3e-04	0.5516
1633	-109.2526	-109.2526	-79.7711	0.7302	74.6216	0.6833	2.3e-04	0.5521
1634	-109.2198	-109.2198	-80.3110	0.7353	74.0091	0.6777	2.3e-04	0.5517
1635	-109.2268	-109.2268	-79.7714	0.7303	74.5804	0.6830	2.3e-04	0.5502
1636	-109.2378	-109.2378	-80.7615	0.7393	73.5290	0.6734	2.3e-04	0.5484
1637	-109.2285	-109.2285	-79.4511	0.7274	74.9324	0.6862	2.3e-04	0.5509
1638	-109.2502	-109.2502	-79.8098	0.7305	74.5177	0.6823	2.3e-04	0.5512
1639	-109.2414	-109.2414	-79.9384	0.7318	74.4272	0.6815	2.3e-04	0.5521
1640	-109.2319	-109.2319	-80.5904	0.7378	73.7095	0.6750	2.3e-04	0.5497
1641	-109.2429	-109.2429	-79.5729	0.7284	74.8183	0.6851	2.3e-04	0.5501
1642	-109.2466	-109.2466	-80.2995	0.7350	74.0428	0.6780	2.3e-04	0.5505
1643	-109.2431	-109.2431	-80.0822	0.7331	74.2687	0.6801	2.3e-04	0.5518
1644	-109.2380	-109.2380	-80.2580	0.7347	74.0840	0.6784	2.3e-04	0.5504
1645	-109.2495	-109.2495	-80.5669	0.7375	73.7266	0.6752	2.3e-04	0.5515
1646	-109.2509	-109.2509	-80.2648	0.7347	74.0787	0.6784	2.3e-04	0.5508
1647	-109.2507	-109.2507	-80.2952	0.7350	74.0586	0.6781	2.3e-04	0.5518
1648	-109.2330	-109.2330	-80.3178	0.7353	73.9978	0.6777	2.3e-04	0.5506
1649	-109.2293	-109.2293	-80.1452	0.7337	74.1645	0.6791	2.3e-04	0.5500
1650	-109.2319	-109.2319	-80.5269	0.7372	73.7629	0.6756	2.3e-04	0.5504
1651	-109.2405	-109.2405	-80.7854	0.7395	73.5060	0.6731	2.3e-04	0.5503
1652	-109.2400	-109.2400	-79.8502	0.7310	74.4870	0.6821	2.3e-04	0.5515
1653	-109.2279	-109.2279	-80.9921	0.7415	73.2395	0.6707	2.3e-04	0.5500
1654	-109.2358	-109.2358	-80.7783	0.7395	73.4863	0.6730	2.3e-04	0.5506
1655	-109.2389	-109.2389	-80.3144	0.7352	74.0193	0.6778	2.3e-04	0.5510
