# [2025-04-12 09:20:02,622] INFO: Loading Hamiltonian from saved file
# [2025-04-12 09:20:04,672] INFO: Setting up the training loop
# [2025-04-12 09:20:06,009] INFO: Initializing parameters and states
# [2025-04-12 09:20:15,549] INFO: Burning in the sampler for 100 steps
# [2025-04-12 09:20:29,985] INFO: Start training
# HF energy from loaded: -138.47895848238986
# step	loss	e_tot	exp_es	exp_s	std_es	std_s	lr	time
78	-139.1712	-139.1712	-138.0050	0.9916	18.0232	0.1292	3.0e-04	12.9211
79	-139.1676	-139.1676	-137.9389	0.9912	18.4917	0.1326	3.0e-04	12.9231
80	-139.1967	-139.1967	-137.9351	0.9909	18.7375	0.1343	3.0e-04	12.9282
81	-139.1766	-139.1766	-137.8948	0.9908	18.8845	0.1354	3.0e-04	12.9211
82	-139.2032	-139.2032	-137.8592	0.9903	19.3276	0.1386	3.0e-04	12.9227
83	-139.1828	-139.1828	-137.8732	0.9906	19.0836	0.1369	3.0e-04	12.9193
84	-139.2016	-139.2016	-137.8382	0.9902	19.4777	0.1396	2.9e-04	12.9227
85	-139.1691	-139.1691	-137.8038	0.9902	19.4855	0.1397	2.9e-04	12.9304
86	-139.1806	-139.1806	-137.7887	0.9900	19.6735	0.1411	2.9e-04	12.9228
87	-139.1710	-139.1710	-137.7619	0.9899	19.7916	0.1419	2.9e-04	12.9241
88	-139.2082	-139.2082	-137.7230	0.9893	20.3189	0.1457	2.9e-04	12.9206
89	-139.1702	-139.1702	-137.7465	0.9898	19.8843	0.1426	2.9e-04	12.9207
90	-139.2150	-139.2150	-137.7244	0.9893	20.3525	0.1459	2.9e-04	12.9279
91	-139.1877	-139.1877	-137.6731	0.9891	20.5153	0.1471	2.9e-04	12.9283
92	-139.1870	-139.1870	-137.7254	0.9895	20.1500	0.1445	2.9e-04	12.9147
93	-139.1920	-139.1920	-137.6321	0.9888	20.8161	0.1493	2.9e-04	12.9181
94	-139.2206	-139.2206	-137.6837	0.9890	20.6613	0.1482	2.9e-04	12.9247
95	-139.2214	-139.2214	-137.6899	0.9890	20.6312	0.1479	2.9e-04	12.9279
96	-139.2442	-139.2442	-137.7088	0.9890	20.6578	0.1481	2.9e-04	12.9144
97	-139.2167	-139.2167	-137.7013	0.9891	20.5114	0.1471	2.9e-04	12.9241
98	-139.2323	-139.2323	-137.7352	0.9892	20.3922	0.1462	2.9e-04	12.9224
99	-139.2038	-139.2038	-137.6675	0.9890	20.6603	0.1482	2.9e-04	12.9373
100	-139.2078	-139.2078	-137.7310	0.9894	20.2472	0.1452	2.9e-04	12.9241
101	-139.2434	-139.2434	-137.7515	0.9893	20.3597	0.1460	2.9e-04	12.9207
102	-139.1929	-139.1929	-137.6816	0.9891	20.4891	0.1470	2.9e-04	12.9299
103	-139.2071	-139.2071	-137.6622	0.9889	20.7085	0.1485	2.9e-04	12.9272
104	-139.2232	-139.2232	-137.6505	0.9887	20.9010	0.1499	2.9e-04	12.9388
105	-139.2038	-139.2038	-137.5536	0.9881	21.4049	0.1535	2.9e-04	12.9279
106	-139.2037	-139.2037	-137.5065	0.9878	21.6896	0.1557	2.9e-04	12.9216
107	-139.2435	-139.2435	-137.5753	0.9880	21.5116	0.1543	2.9e-04	12.9243
108	-139.2371	-139.2371	-137.4637	0.9873	22.1725	0.1591	2.9e-04	12.9258
109	-139.2014	-139.2014	-137.3803	0.9869	22.4614	0.1612	2.9e-04	12.9391
110	-139.2448	-139.2448	-137.4022	0.9868	22.5973	0.1621	2.9e-04	12.9280
111	-139.1669	-139.1669	-137.2776	0.9864	22.8585	0.1642	2.9e-04	12.9315
112	-139.2204	-139.2204	-137.2480	0.9858	23.3657	0.1677	2.9e-04	12.9179
113	-139.2216	-139.2216	-137.1635	0.9852	23.8335	0.1711	2.9e-04	12.9262
114	-139.2248	-139.2248	-137.0482	0.9844	24.5347	0.1761	2.9e-04	12.9347
115	-139.2253	-139.2253	-137.0077	0.9841	24.7556	0.1778	2.9e-04	12.9301
116	-139.2379	-139.2379	-136.9660	0.9837	25.0504	0.1799	2.9e-04	12.9207
117	-139.2099	-139.2099	-136.8818	0.9833	25.3519	0.1821	2.9e-04	12.9292
118	-139.2422	-139.2422	-136.7055	0.9818	26.4462	0.1899	2.9e-04	12.9268
119	-139.2460	-139.2460	-136.6323	0.9812	26.8472	0.1928	2.9e-04	12.9205
120	-139.2448	-139.2448	-136.5024	0.9803	27.4972	0.1975	2.9e-04	12.9128
121	-139.2127	-139.2127	-136.4576	0.9802	27.5488	0.1979	2.9e-04	12.9119
122	-139.1832	-139.1832	-136.4028	0.9800	27.6629	0.1988	2.9e-04	12.9041
123	-139.2507	-139.2507	-136.2369	0.9784	28.8010	0.2069	2.9e-04	12.9078
124	-139.2216	-139.2216	-136.2597	0.9787	28.5563	0.2052	2.9e-04	12.8903
